Course_Name,Related_Dept,Actual_Dept,A_and_I,Arts_Practice,Statistical_Reasoning,Lab,Literary_Analysis,Humanistic_Inquiry,Social_Inquiry,Writing_Rich_1,Writing_Rich_2,Quantitative_Reasoning,Intercultural_Domestic_Studies,International_Studies
EUST159,EUST,EUST,0,0,0,0,0,0,1,0,0,0,0,1
EUST398,EUST,EUST,0,0,0,0,0,0,0,0,0,0,0,0
ARTH228,EUST,ARTH,0,0,0,0,1,0,0,0,0,0,0,1
ARTH236,EUST,ARTH,0,0,0,0,1,0,0,0,0,0,0,1
ENGL281,EUST,ENGL,0,0,0,0,1,0,0,0,1,0,0,1
ENGL282,EUST,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL323,EUST,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
FREN208,EUST,FREN,0,0,0,0,0,1,0,0,0,0,0,1
FREN254,EUST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN255,EUST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN259,EUST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN309,EUST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN359,EUST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN395,EUST,FREN,0,1,0,0,1,0,0,0,0,0,0,1
GERM372,EUST,GERM,0,0,0,0,1,0,0,0,0,0,0,1
HIST141,EUST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST142,EUST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST201,EUST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST206,EUST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST207,EUST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
IST209,EUST,IST,0,0,0,0,0,1,0,0,0,0,0,1
HIST238,EUST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST249,EUST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST287,EUST,HIST,0,0,0,0,0,1,0,0,1,0,0,0
PHIL272,EUST,PHIL,0,0,0,0,0,1,0,0,1,0,0,1
POSC120,EUST,POSC,0,0,0,0,0,0,1,0,1,0,0,1
POSC359,EUST,POSC,0,0,0,0,0,1,0,0,0,0,0,0
SS266,EUST,SS,0,0,0,0,1,0,0,0,0,0,0,1
SS267,EUST,SS,0,0,0,0,1,0,0,0,0,0,0,1
RUSS395,EUST,RUSS,0,0,0,0,1,0,0,0,0,0,0,1
FREN101,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN101,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN101,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN103,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN107,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN108,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN204,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN204,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN204,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
REN210,FREN,REN,0,0,0,0,0,1,0,0,0,0,0,1
FREN233,FREN,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN233,FREN,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN340,FREN,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN341,FREN,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN391,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN400,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
HIST183,FREN,HIST,0,0,0,0,0,1,0,0,0,0,0,1
POSC261,FREN,POSC,0,0,0,0,0,1,0,0,0,0,0,1
POSC282,FREN,POSC,0,0,0,0,0,0,1,0,0,0,0,1
FREN102,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN102,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN102,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN102,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN204,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN206,FREN,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN210,FREN,FREN,0,0,0,0,0,1,0,0,0,0,0,1
FREN241,FREN,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN351,FREN,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN400,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
UST110,FREN,UST,0,0,0,0,0,1,0,0,0,0,0,1
IST236,FREN,IST,0,0,0,0,0,1,0,0,1,1,0,1
HIST280,FREN,HIST,0,0,0,0,0,1,0,0,1,0,0,1
LCST245,FREN,LCST,0,0,0,0,1,0,0,0,1,0,0,1
POSC245,FREN,POSC,0,0,0,0,0,0,1,0,0,0,0,1
POSC255,FREN,POSC,0,0,0,0,0,1,0,0,0,0,0,0
POSC352,FREN,POSC,0,0,0,0,0,1,0,0,1,0,1,0
FREN103,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN103,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN103,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN208,FREN,FREN,0,0,0,0,0,1,0,0,0,0,0,1
FREN210,FREN,FREN,0,0,0,0,0,1,0,0,0,0,0,1
FREN254,FREN,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN255,FREN,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN259,FREN,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN309,FREN,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN359,FREN,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN395,FREN,FREN,0,1,0,0,1,0,0,0,0,0,0,1
FREN400,FREN,FREN,0,0,0,0,0,0,0,0,0,0,0,0
ARTH236,FREN,ARTH,0,0,0,0,1,0,0,0,0,0,0,1
CAMS219,FREN,CAMS,0,0,0,0,1,0,0,0,0,0,0,1
EUST159,FREN,EUST,0,0,0,0,0,0,1,0,0,0,0,1
HIST141,FREN,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST142,FREN,HIST,0,0,0,0,0,1,0,0,0,0,0,1
POSC246,FREN,POSC,0,0,0,0,0,0,1,0,0,0,0,1
POSC359,FREN,POSC,0,0,0,0,0,1,0,0,0,0,0,0
SOAN256,FREN,SOAN,0,0,0,0,0,0,1,0,1,0,0,1
GEOL100,GEOL,GEOL,1,0,0,0,0,0,0,1,0,1,0,0
GEOL100,GEOL,GEOL,1,0,0,0,0,0,0,1,0,1,0,0
GEOL110,GEOL,GEOL,0,0,0,1,0,0,0,0,0,0,0,0
GEOL110L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL110L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL210,GEOL,GEOL,0,0,0,1,0,0,0,0,1,1,0,0
GEOL210L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL210L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL220,GEOL,GEOL,0,0,0,1,0,0,0,0,1,1,0,0
GEOL220L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL270,GEOL,GEOL,0,0,0,0,0,0,0,0,1,0,0,1
GEOL291,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL400,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL115,GEOL,GEOL,0,0,0,1,0,0,0,0,0,1,0,0
GEOL115L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL250,GEOL,GEOL,0,0,0,1,0,0,0,0,0,0,0,0
GEOL250L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL250L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL271,GEOL,GEOL,0,0,0,0,0,0,0,0,1,0,0,1
GEOL292,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL292,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL340,GEOL,GEOL,0,0,0,1,0,0,0,0,1,1,0,0
GEOL340L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL340L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL365,GEOL,GEOL,0,0,0,1,0,0,0,0,0,0,0,0
GEOL365L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL400,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL110,GEOL,GEOL,0,0,0,1,0,0,0,0,0,0,0,0
GEOL110,GEOL,GEOL,0,0,0,1,0,0,0,0,0,0,0,0
GEOL110L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL110L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL230,GEOL,GEOL,0,0,0,1,0,0,0,0,1,0,0,0
GEOL230L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL230L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL240,GEOL,GEOL,0,0,0,1,0,0,0,0,0,1,0,0
GEOL240L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL255,GEOL,GEOL,0,0,0,1,0,0,0,0,0,0,0,0
GEOL255L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL255L,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GEOL400,GEOL,GEOL,0,0,0,0,0,0,0,0,0,0,0,0
GERM100,GERM,GERM,1,0,0,0,0,0,0,1,0,0,0,1
GERM101,GERM,GERM,0,0,0,0,0,0,0,0,0,0,0,0
GERM101,GERM,GERM,0,0,0,0,0,0,0,0,0,0,0,0
GERM204,GERM,GERM,0,0,0,0,0,0,0,0,0,0,0,0
GERM204,GERM,GERM,0,0,0,0,0,0,0,0,0,0,0,0
GERM215,GERM,GERM,0,0,0,0,1,0,0,0,0,0,0,1
GERM400,GERM,GERM,0,0,0,0,0,0,0,0,0,0,0,0
GERM102,GERM,GERM,0,0,0,0,0,0,0,0,0,0,0,0
GERM102,GERM,GERM,0,0,0,0,0,0,0,0,0,0,0,0
GERM210,GERM,GERM,0,0,0,0,1,0,0,0,1,0,0,1
GERM241,GERM,GERM,0,0,0,0,0,1,0,0,1,0,0,1
GERM254,GERM,GERM,0,0,0,0,1,0,0,0,0,0,0,1
GERM400,GERM,GERM,0,0,0,0,0,0,0,0,0,0,0,0
LCST245,GERM,LCST,0,0,0,0,1,0,0,0,1,0,0,1
GERM103,GERM,GERM,0,0,0,0,0,0,0,0,0,0,0,0
GERM103,GERM,GERM,0,0,0,0,0,0,0,0,0,0,0,0
GERM150,GERM,GERM,0,0,0,0,1,0,0,0,1,0,0,1
GERM372,GERM,GERM,0,0,0,0,1,0,0,0,0,0,0,1
GRK103,GRK,GRK,0,0,0,0,0,0,0,0,0,0,0,0
GRK101,GRK,GRK,0,0,0,0,0,0,0,0,0,0,0,0
GRK204,GRK,GRK,0,0,0,0,0,0,0,0,0,0,0,0
GRK304,GRK,GRK,0,0,0,0,1,0,0,0,0,0,0,0
GRK102,GRK,GRK,0,0,0,0,0,0,0,0,0,0,0,0
GRK320,GRK,GRK,0,0,0,0,1,0,0,0,0,0,0,0
BR101,HEBR,BR,0,0,0,0,0,0,0,0,0,0,0,0
BR102,HEBR,BR,0,0,0,0,0,0,0,0,0,0,0,0
HIST100,HIST,HIST,1,0,0,0,0,0,0,1,0,0,0,1
HIST100,HIST,HIST,1,0,0,0,0,1,0,1,0,0,1,0
HIST100,HIST,HIST,1,0,0,0,0,1,0,1,0,0,0,1
HIST100,HIST,HIST,1,0,0,0,0,0,0,1,0,0,0,1
HIST100,HIST,HIST,1,0,0,0,0,0,0,1,0,1,0,1
HIST100,HIST,HIST,1,0,0,0,0,0,0,1,0,0,0,1
HIST124,HIST,HIST,0,0,0,0,0,1,0,0,0,0,1,0
HIST183,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST226,HIST,HIST,0,0,0,0,0,1,0,0,1,0,1,0
HIST228,HIST,HIST,0,0,0,0,0,1,0,0,1,0,1,0
HIST250,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST250F,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
IST259,HIST,IST,0,0,0,0,0,1,0,0,0,0,0,1
HIST270,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST298,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,0
HIST391,HIST,HIST,0,0,0,0,0,0,0,0,0,0,0,0
HIST391,HIST,HIST,0,0,0,0,0,0,0,0,0,0,0,0
HIST391,HIST,HIST,0,0,0,0,0,0,0,0,0,0,0,0
HIST395,HIST,HIST,0,0,0,0,0,1,0,0,1,0,0,0
AMST115,HIST,AMST,0,0,0,0,0,1,0,0,1,0,1,0
ECON232,HIST,ECON,0,0,0,0,0,0,1,0,1,1,1,0
EUST100,HIST,EUST,1,0,0,0,0,0,0,1,0,0,0,1
HIST120,HIST,HIST,0,0,0,0,0,1,0,0,0,1,1,0
HIST131,HIST,HIST,0,0,0,0,0,1,0,0,1,0,0,1
HIST194,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST210,HIST,HIST,0,1,0,0,0,0,0,0,0,0,0,0
IST212,HIST,IST,0,0,0,0,0,1,0,0,0,0,1,0
HIST224,HIST,HIST,0,0,0,0,0,1,0,0,0,0,1,0
HIST229,HIST,HIST,0,0,0,0,0,1,0,0,0,0,1,0
IST236,HIST,IST,0,0,0,0,0,1,0,0,1,1,0,1
HIST268,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST280,HIST,HIST,0,0,0,0,0,1,0,0,1,0,0,1
HIST298,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,0
HIST391,HIST,HIST,0,0,0,0,0,0,0,0,0,0,0,0
HIST391,HIST,HIST,0,0,0,0,0,0,0,0,0,0,0,0
HIST395,HIST,HIST,0,0,0,0,0,1,0,0,1,0,0,1
HIST398,HIST,HIST,0,0,0,0,0,1,0,0,1,0,0,0
HIST398,HIST,HIST,0,0,0,0,0,1,0,0,1,0,0,0
HIST400,HIST,HIST,0,0,0,0,0,0,0,0,0,0,0,0
CLAS231,HIST,CLAS,0,0,0,0,0,1,0,0,0,0,0,1
POSC245,HIST,POSC,0,0,0,0,0,0,1,0,0,0,0,1
HIST121,HIST,HIST,0,0,0,0,0,1,0,0,0,0,1,0
HIST126,HIST,HIST,0,0,0,0,0,1,0,0,1,0,1,0
HIST141,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST142,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
IST151,HIST,IST,0,0,0,0,0,1,0,0,0,0,0,1
HIST161,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST201,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST205,HIST,HIST,0,0,0,0,0,1,0,0,0,0,1,0
HIST206,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST207,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
IST209,HIST,IST,0,0,0,0,0,1,0,0,0,0,0,1
HIST216,HIST,HIST,0,0,0,0,0,1,0,0,1,0,1,0
HIST238,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST249,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST255,HIST,HIST,0,0,0,0,0,1,0,0,1,0,0,1
HIST263,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST283,HIST,HIST,0,0,0,0,0,1,0,0,1,0,0,1
HIST287,HIST,HIST,0,0,0,0,0,1,0,0,1,0,0,0
HIST395,HIST,HIST,0,0,0,0,0,1,0,0,0,0,0,0
AMST115,HIST,AMST,0,0,0,0,0,1,0,0,1,0,1,0
CLAS227,HIST,CLAS,0,0,0,0,0,1,0,0,1,0,0,1
EDUC245,HIST,EDUC,0,0,0,0,0,0,1,0,0,0,1,0
RELG140,HIST,RELG,0,0,0,0,0,1,0,0,1,0,1,0
IDSC100,IDSC,IDSC,1,0,0,0,0,0,0,1,0,1,0,0
IDSC100,IDSC,IDSC,1,0,0,0,0,0,0,1,0,0,0,0
IDSC100,IDSC,IDSC,1,0,0,0,0,0,0,1,0,1,0,0
IDSC110,IDSC,IDSC,0,0,0,0,0,0,0,0,0,1,0,0
IDSC128,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC198,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC202,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC203,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,1,0
IDSC235,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,1,0
IDSC251,IDSC,IDSC,0,0,0,0,0,1,0,0,0,0,0,0
IDSC251,IDSC,IDSC,0,0,0,0,0,1,0,0,0,0,0,0
IDSC280,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC289,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC298,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC398,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,1
IDSC103,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,1,0
IDSC103,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,1,0
IDSC103,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,1,0
IDSC103,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,1,0
IDSC128,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC130,IDSC,IDSC,0,0,0,0,0,1,0,0,0,0,0,0
IDSC198,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC198,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC202,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC236,IDSC,IDSC,0,1,0,0,0,0,0,0,0,0,1,0
IDSC251,IDSC,IDSC,0,0,0,0,0,1,0,0,0,0,0,0
IDSC251,IDSC,IDSC,0,0,0,0,0,1,0,0,0,0,0,0
IDSC280,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC298,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC398,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC128,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC198,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC198,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC251,IDSC,IDSC,0,0,0,0,0,1,0,0,0,0,0,0
IDSC251,IDSC,IDSC,0,0,0,0,0,1,0,0,0,0,0,0
IDSC280,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC289,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC298,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,0
IDSC398,IDSC,IDSC,0,0,0,0,0,0,0,0,0,0,0,1
JAPN101,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN101,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN204,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN245,JAPN,JAPN,0,0,0,0,1,0,0,0,0,0,0,1
JAPN102,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN102,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN205,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN351,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN103,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN103,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN103,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN105,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN206,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN206,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,0
JAPN354,JAPN,JAPN,0,0,0,0,0,0,0,0,0,0,0,1
LATN101,LATN,LATN,0,0,0,0,0,0,0,0,0,0,0,0
LATN204,LATN,LATN,0,0,0,0,0,0,0,0,0,0,0,0
LATN102,LATN,LATN,0,0,0,0,0,0,0,0,0,0,0,0
LATN257,LATN,LATN,0,0,0,0,0,1,0,0,0,0,0,1
LATN103,LATN,LATN,0,0,0,0,0,0,0,0,0,0,0,0
LTAM400,LTAM,LTAM,0,0,0,0,0,0,0,0,0,0,0,0
CAMS295,LTAM,CAMS,0,0,0,0,1,0,0,0,0,0,0,1
ECON240,LTAM,ECON,0,0,0,0,0,0,1,0,0,1,0,1
CON241,LTAM,CON,0,0,0,0,0,0,1,0,0,1,0,0
POSC322,LTAM,POSC,0,0,0,0,0,0,1,0,1,0,0,1
SOAN203,LTAM,SOAN,0,0,0,0,0,0,1,0,0,0,0,1
SPAN222,LTAM,SPAN,0,0,0,0,1,0,0,0,0,0,0,1
SPAN377,LTAM,SPAN,0,0,0,0,1,0,0,0,0,0,0,1
LTAM400,LTAM,LTAM,0,0,0,0,0,0,0,0,0,0,0,0
ARTH142,LTAM,ARTH,0,0,0,0,1,0,0,0,0,0,0,1
CAMS296,LTAM,CAMS,0,0,0,0,1,0,0,0,0,0,0,1
SPAN242,LTAM,SPAN,0,0,0,0,1,0,0,0,0,0,0,1
SPAN344,LTAM,SPAN,0,0,0,0,1,0,0,0,0,0,0,1
LTAM382,LTAM,LTAM,0,0,0,0,0,0,1,0,0,0,0,1
LTAM392,LTAM,LTAM,0,0,0,0,0,0,0,0,0,0,0,0
LTAM398,LTAM,LTAM,0,0,0,0,0,1,0,0,0,0,0,1
LTAM400,LTAM,LTAM,0,0,0,0,0,0,0,0,0,0,0,0
POSC221,LTAM,POSC,0,0,0,0,0,0,1,0,0,0,0,1
SPAN265,LTAM,SPAN,0,0,0,0,0,0,0,0,0,0,0,0
SPAN356,LTAM,SPAN,0,0,0,0,1,0,0,0,0,0,0,1
SPAN371,LTAM,SPAN,0,0,0,0,1,0,0,0,0,0,0,1
LING100,LING,LING,1,0,0,0,0,0,0,1,0,0,0,0
LING115,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
LING217,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
LING222,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
LING315,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
LING399,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
CS202,LING,CS,0,0,1,0,0,0,0,0,0,0,0,0
PHIL210,LING,PHIL,0,0,1,0,0,0,0,0,0,0,0,0
PSYC234,LING,PSYC,0,0,0,1,0,0,0,0,0,0,0,0
LING110,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
LING115,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
LING115,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
LING216,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
LING275,LING,LING,0,0,0,1,0,0,0,0,0,0,0,0
LING317,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
LING400,LING,LING,0,0,0,0,0,0,0,0,0,0,0,0
ASLN111,LING,ASLN,0,0,0,0,0,0,1,0,0,0,0,0
CS254,LING,CS,0,0,1,0,0,0,0,0,0,0,0,0
PHIL210,LING,PHIL,0,0,1,0,0,0,0,0,0,0,0,0
LING110,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
LING115,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
LING340,LING,LING,0,0,1,0,0,0,0,0,0,0,0,0
CS202,LING,CS,0,0,1,0,0,0,0,0,0,0,0,0
CS254,LING,CS,0,0,1,0,0,0,0,0,0,0,0,0
ENGL204,LING,ENGL,0,0,0,0,0,1,0,0,1,0,0,0
LCST101,LCST,LCST,0,0,0,0,0,0,0,0,0,0,0,0
LCST103,LCST,LCST,0,0,0,0,0,0,0,0,0,0,0,0
LCST101,LCST,LCST,0,0,0,0,0,0,0,0,0,0,0,1
LCST245,LCST,LCST,0,0,0,0,1,0,0,0,1,0,0,1
LCST101,LCST,LCST,0,0,0,0,0,0,0,0,0,0,0,0
MATH101,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH111,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH111,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH111,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH115,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH121,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH121,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH121,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH121,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH211,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH211,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH211,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH211,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH215,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH215,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH232,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH236,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH245,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH251,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
ATH265,MATH,ATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH280,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH295,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH315,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH342,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH344,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH400,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH111,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH121,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH121,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH121,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH206,MATH,MATH,0,0,0,0,0,0,0,0,0,0,0,0
MATH211,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH211,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH211,MATH,MATH,0,0,1,0,0,0,0,0,0,0,0,0
MATH215,MATH,MATH,0,0,1,0,0,0,0,0,0,1,0,0
